latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight 
22.896,-98.898,337.5,1.1,1.1,2020-03-26,1725,T,83,6.0NRT,314.7,28.3,D
22.894,-98.887,331.3,1.1,1.1,2020-03-26,1725,T,75,6.0NRT,311.9,17.3,D
23.217,-106.298,322.7,1.6,1.3,2020-03-26,1725,T,60,6.0NRT,306,16.2,D
22.678,-102.728,328.6,1,1,2020-03-26,1725,T,55,6.0NRT,315.7,8.6,D
21.012,-97.763,322.4,1.4,1.2,2020-03-26,1725,T,60,6.0NRT,303.6,15.5,D
21.071,-101.988,343.8,1,1,2020-03-26,1725,T,87,6.0NRT,315.1,30.6,D
21.07,-101.979,331.2,1,1,2020-03-26,1725,T,68,6.0NRT,314.2,12.1,D
21.423,-104.889,324.6,1.3,1.1,2020-03-26,1725,T,48,6.0NRT,309.8,11.9,D
20.561,-100.264,328.1,1.1,1,2020-03-26,1725,T,30,6.0NRT,308.9,8.6,D
21.07,-103.999,330.6,1.1,1.1,2020-03-26,1725,T,74,6.0NRT,308.8,20,D
20.581,-101.171,331.6,1,1,2020-03-26,1725,T,72,6.0NRT,314.9,12,D
20.826,-103.24,328.6,1.1,1,2020-03-26,1725,T,53,6.0NRT,314.3,9.1,D
19.856,-97.808,319.7,1.4,1.2,2020-03-26,1725,T,50,6.0NRT,304.2,17.8,D
19.862,-97.812,327.7,1.4,1.2,2020-03-26,1725,T,71,6.0NRT,304.8,31,D
20.71,-103.876,332.4,1.1,1,2020-03-26,1725,T,70,6.0NRT,314.5,17.2,D
20.62,-103.885,324.2,1.1,1,2020-03-26,1725,T,58,6.0NRT,310.2,7.6,D
20.587,-103.758,327.7,1.1,1,2020-03-26,1725,T,61,6.0NRT,313.8,12.8,D
18.398,-91.361,335.3,4.6,2,2020-03-26,1725,T,87,6.0NRT,304.7,230.4,D
18.389,-91.319,322,4.6,2,2020-03-26,1725,T,75,6.0NRT,303,85.5,D
18.397,-91.368,330.6,4.6,2,2020-03-26,1725,T,83,6.0NRT,304.4,167.1,D
18.389,-91.325,326.9,4.6,2,2020-03-26,1725,T,80,6.0NRT,303.3,128.2,D
20.208,-102.068,330.6,1,1,2020-03-26,1725,T,70,6.0NRT,315.2,9,D
19.701,-99.209,328.2,1.2,1.1,2020-03-26,1725,T,51,6.0NRT,310.9,10.8,D
19.542,-98.426,335.1,1.3,1.1,2020-03-26,1725,T,81,6.0NRT,313.5,28,D
19.539,-98.413,336.5,1.3,1.1,2020-03-26,1725,T,82,6.0NRT,316,31,D
18.266,-91.702,338.8,4.3,1.9,2020-03-26,1725,T,89,6.0NRT,301.5,279.4,D
18.249,-91.706,315.7,4.3,1.9,2020-03-26,1725,T,64,6.0NRT,301.8,48.4,D
19.632,-99.152,333.4,1.2,1.1,2020-03-26,1725,T,69,6.0NRT,308.9,19.1,D
18.264,-91.71,341.6,4.3,1.9,2020-03-26,1725,T,91,6.0NRT,301.8,321.2,D
18.256,-91.67,315.2,4.4,1.9,2020-03-26,1725,T,53,6.0NRT,301.1,43.8,D
19.609,-99.209,326.7,1.2,1.1,2020-03-26,1725,T,34,6.0NRT,310,8.9,D
19.446,-98.279,361.9,1.4,1.2,2020-03-26,1725,T,100,6.0NRT,313.7,121.4,D
19.443,-98.266,330.2,1.4,1.2,2020-03-26,1725,T,75,6.0NRT,314.8,21.7,D
19.939,-101.623,344.5,1,1,2020-03-26,1725,T,78,6.0NRT,315,32.6,D
19.938,-101.613,328.7,1,1,2020-03-26,1725,T,65,6.0NRT,312.2,8.9,D
19.631,-99.767,321.3,1.1,1.1,2020-03-26,1725,T,53,6.0NRT,306.3,6.1,D
19.191,-97.328,390.7,1.6,1.2,2020-03-26,1725,T,100,6.0NRT,312.6,380.8,D
19.412,-98.695,319.9,1.3,1.1,2020-03-26,1725,T,44,6.0NRT,299.3,20.6,D
19.18,-97.33,342.1,1.6,1.2,2020-03-26,1725,T,88,6.0NRT,312.3,69.6,D
19.178,-97.317,343.1,1.6,1.2,2020-03-26,1725,T,80,6.0NRT,307.9,77.1,D
19.145,-97.323,345.1,1.6,1.2,2020-03-26,1725,T,90,6.0NRT,308.6,82.8,D
19.972,-103.443,327.2,1.1,1,2020-03-26,1725,T,73,6.0NRT,308.5,11.8,D
19.161,-98.547,342.6,1.3,1.1,2020-03-26,1725,T,76,6.0NRT,306.8,59.2,D
47.381,-120.143,300.9,1,1,2020-03-26,1900,T,0,6.0NRT,287.4,3.4,D
46.592,-120.382,310.7,1,1,2020-03-26,1900,T,69,6.0NRT,295.3,6.5,D
46.293,-119.699,310.8,1,1,2020-03-26,1900,T,69,6.0NRT,292.8,7.1,D
46.328,-120.68,316.6,1,1,2020-03-26,1900,T,77,6.0NRT,295.9,11.6,D
45.943,-119.648,313.3,1,1,2020-03-26,1900,T,74,6.0NRT,293.3,9.5,D
44.582,-120.344,325.5,1,1,2020-03-26,1900,T,83,6.0NRT,280.9,23.3,D
44.573,-120.347,325.3,1,1,2020-03-26,1900,T,73,6.0NRT,275.8,22.9,D
44.571,-120.334,330.1,1,1,2020-03-26,1900,T,0,6.0NRT,277.4,29,D
44.238,-119.521,305.6,1,1,2020-03-26,1900,T,32,6.0NRT,275.7,8.6,D
44.182,-120.716,308.9,1,1,2020-03-26,1900,T,63,6.0NRT,291.4,7.6,D
44.18,-120.703,310.5,1,1,2020-03-26,1900,T,62,6.0NRT,288.7,8.5,D
42.742,-114.561,303,1.5,1.2,2020-03-26,1900,T,54,6.0NRT,286.8,8.2,D
41.504,-120.616,310,1,1,2020-03-26,1900,T,64,6.0NRT,278.8,10.9,D
41.369,-120.093,303.9,1,1,2020-03-26,1900,T,54,6.0NRT,282.6,6.5,D
40.495,-122.392,306.5,1,1,2020-03-26,1900,T,64,6.0NRT,289.2,6.7,D
40.098,-122.795,301.3,1,1,2020-03-26,1900,T,31,6.0NRT,290.8,6.5,D
39.676,-122.339,310,1,1,2020-03-26,1900,T,69,6.0NRT,293.8,6.3,D
39.674,-122.327,312.3,1,1,2020-03-26,1900,T,72,6.0NRT,294.2,8.4,D
39.657,-122.2,314.3,1,1,2020-03-26,1900,T,55,6.0NRT,293.8,10.4,D
39.648,-122.207,306.8,1,1,2020-03-26,1900,T,55,6.0NRT,291.3,5.5,D
39.647,-122.196,324.1,1,1,2020-03-26,1900,T,83,6.0NRT,293.7,20.3,D
39.336,-123.223,300.5,1,1,2020-03-26,1900,T,19,6.0NRT,289,4,D
39.329,-123.231,303.2,1,1,2020-03-26,1900,T,44,6.0NRT,288.5,6.1,D
39.063,-121.794,312,1,1,2020-03-26,1900,T,52,6.0NRT,298.2,5,D
38.262,-121.507,306.1,1,1,2020-03-26,1900,T,40,6.0NRT,291,3.8,D
37.312,-120.812,309.3,1,1,2020-03-26,1900,T,64,6.0NRT,292.2,7.1,D
36.793,-120.636,307.2,1.1,1,2020-03-26,1900,T,5,6.0NRT,293,5.3,D
36.784,-120.638,321.8,1.1,1,2020-03-26,1900,T,81,6.0NRT,292,19.4,D
36.67,-120.065,312.1,1.1,1,2020-03-26,1900,T,42,6.0NRT,287.7,10.4,D
36.637,-120.08,310.6,1.1,1,2020-03-26,1900,T,70,6.0NRT,285.8,9.5,D
36.614,-119.998,305.8,1.1,1,2020-03-26,1900,T,50,6.0NRT,289.9,6.6,D
36.446,-119.728,361.5,1.1,1.1,2020-03-26,1900,T,100,6.0NRT,287.1,108.7,D
36.454,-119.943,303.8,1.1,1.1,2020-03-26,1900,T,38,6.0NRT,287.9,5.3,D
35.737,-119.148,314.1,1.2,1.1,2020-03-26,1900,T,60,6.0NRT,290.3,15.1,D
35.734,-119.141,310.3,1.2,1.1,2020-03-26,1900,T,54,6.0NRT,288.8,11.5,D
26.666,-80.968,329,1.4,1.2,2020-03-26,1900,A,77,6.0NRT,304.4,24.6,D
26.665,-80.982,354.2,1.4,1.2,2020-03-26,1900,A,97,6.0NRT,305.9,97.4,D
26.738,-80.518,326.3,1.5,1.2,2020-03-26,1900,A,49,6.0NRT,302.5,22.4,D
26.787,-81.682,333.1,1.3,1.1,2020-03-26,1900,A,73,6.0NRT,304.9,33,D
26.786,-81.695,334.8,1.3,1.1,2020-03-26,1900,A,77,6.0NRT,305.8,35.4,D
26.901,-81.587,326.2,1.3,1.1,2020-03-26,1900,A,64,6.0NRT,301.9,18.9,D
29.969,-83.139,326,1.2,1.1,2020-03-26,1900,A,77,6.0NRT,300.3,22.1,D
29.917,-84.917,317.8,1,1,2020-03-26,1900,A,52,6.0NRT,301.5,8.4,D
29.916,-84.927,318.7,1,1,2020-03-26,1900,A,49,6.0NRT,301.7,9.1,D
30.262,-85.884,323.3,1,1,2020-03-26,1900,A,72,6.0NRT,302.9,14.2,D
30.26,-85.894,317.7,1,1,2020-03-26,1900,A,59,6.0NRT,303.2,8.8,D
30.595,-83.734,326.3,1.1,1.1,2020-03-26,1900,A,69,6.0NRT,307.8,17.1,D
30.578,-83.944,333.2,1.1,1,2020-03-26,1900,A,57,6.0NRT,307,26.5,D
30.614,-83.696,335.6,1.1,1.1,2020-03-26,1900,A,79,6.0NRT,304.6,34,D
30.583,-83.951,326.7,1.1,1,2020-03-26,1900,A,59,6.0NRT,307.1,16.5,D
30.624,-83.698,334.7,1.1,1.1,2020-03-26,1900,A,85,6.0NRT,301.2,32.7,D
30.573,-84.112,333.6,1.1,1,2020-03-26,1900,A,84,6.0NRT,301.3,28.9,D
30.563,-84.191,328.3,1.1,1,2020-03-26,1900,A,58,6.0NRT,303,19.6,D
30.573,-84.181,328.2,1.1,1,2020-03-26,1900,A,70,6.0NRT,297.8,20.6,D
30.572,-84.193,328.4,1.1,1,2020-03-26,1900,A,60,6.0NRT,301.4,20.2,D
30.616,-84.143,323.7,1.1,1,2020-03-26,1900,A,27,6.0NRT,300.8,12.3,D
30.693,-83.769,335.5,1.1,1.1,2020-03-26,1900,A,86,6.0NRT,302.6,32.8,D
30.691,-83.781,328.2,1.1,1.1,2020-03-26,1900,A,80,6.0NRT,299,20.9,D
30.696,-83.775,325.3,1.1,1.1,2020-03-26,1900,A,66,6.0NRT,299.8,17.5,D
30.694,-83.87,329.2,1.1,1.1,2020-03-26,1900,A,80,6.0NRT,301,23.9,D
30.716,-83.921,337,1.1,1.1,2020-03-26,1900,A,87,6.0NRT,300.7,36.1,D
30.715,-83.933,324.5,1.1,1.1,2020-03-26,1900,A,69,6.0NRT,301.3,16.3,D
30.672,-84.273,330.7,1.1,1,2020-03-26,1900,A,81,6.0NRT,301.8,24.2,D
30.721,-83.957,322.6,1.1,1.1,2020-03-26,1900,A,41,6.0NRT,300.7,13.8,D
30.694,-84.173,327.6,1.1,1,2020-03-26,1900,A,76,6.0NRT,303.2,19.3,D
30.692,-84.185,338.7,1.1,1,2020-03-26,1900,A,88,6.0NRT,303.4,36.5,D
30.725,-84.005,326.4,1.1,1,2020-03-26,1900,A,46,6.0NRT,298,17.8,D
30.776,-83.825,320.4,1.1,1.1,2020-03-26,1900,A,56,6.0NRT,302.2,11.5,D
30.781,-83.832,318.9,1.1,1.1,2020-03-26,1900,A,55,6.0NRT,303.2,10.1,D
30.793,-84.046,334.7,1.1,1,2020-03-26,1900,A,85,6.0NRT,301.7,33.1,D
30.79,-84.069,314.9,1.1,1,2020-03-26,1900,A,51,6.0NRT,299.7,7.8,D
30.824,-83.875,316.5,1.1,1.1,2020-03-26,1900,A,59,6.0NRT,301.8,6.7,D
30.716,-84.715,321.9,1,1,2020-03-26,1900,A,64,6.0NRT,305.4,10.3,D
30.695,-84.943,334.3,1,1,2020-03-26,1900,A,84,6.0NRT,306.3,24.9,D
30.869,-83.853,330.6,1.1,1.1,2020-03-26,1900,A,81,6.0NRT,305.2,23.2,D
30.877,-83.866,326.2,1.1,1.1,2020-03-26,1900,A,69,6.0NRT,305.5,16.5,D
30.839,-84.62,324.9,1.1,1,2020-03-26,1900,A,69,6.0NRT,305.7,14.2,D
30.848,-84.621,321.3,1.1,1,2020-03-26,1900,A,43,6.0NRT,304.3,10.3,D
30.941,-83.972,315.4,1.1,1.1,2020-03-26,1900,A,42,6.0NRT,301.7,6.4,D
30.888,-84.443,317.8,1.1,1,2020-03-26,1900,A,37,6.0NRT,301,7.7,D
30.876,-84.823,328.1,1,1,2020-03-26,1900,A,77,6.0NRT,311.3,10.7,D
30.966,-84.423,326.8,1.1,1,2020-03-26,1900,A,72,6.0NRT,303.2,14.7,D
30.918,-85.122,345,1,1,2020-03-26,1900,A,91,6.0NRT,308.5,40.4,D
30.917,-85.133,337.6,1,1,2020-03-26,1900,A,86,6.0NRT,308.2,26.8,D
31.083,-83.996,322.1,1.1,1.1,2020-03-26,1900,A,68,6.0NRT,303.3,13.3,D
31.076,-84.054,323.2,1.1,1,2020-03-26,1900,A,69,6.0NRT,303.9,12.5,D
30.938,-85.115,325.1,1,1,2020-03-26,1900,A,61,6.0NRT,307.5,9.9,D
31.066,-84.205,319.2,1.1,1,2020-03-26,1900,A,29,6.0NRT,303.2,7.4,D
30.322,-89.441,333.2,1.2,1.1,2020-03-26,1900,A,85,6.0NRT,301.2,35.3,D
30.325,-89.436,313.3,1.2,1.1,2020-03-26,1900,A,25,6.0NRT,300.7,7.1,D
30.323,-89.448,320.1,1.2,1.1,2020-03-26,1900,A,72,6.0NRT,300.9,15.4,D
30.934,-85.821,320.8,1,1,2020-03-26,1900,A,64,6.0NRT,305.4,10.1,D
30.932,-85.832,316.2,1,1,2020-03-26,1900,A,33,6.0NRT,304.7,6,D
30.692,-87.476,327,1,1,2020-03-26,1900,A,45,6.0NRT,301.7,18.1,D
30.69,-87.487,328.2,1,1,2020-03-26,1900,A,41,6.0NRT,303.9,19.9,D
30.708,-87.49,340.1,1,1,2020-03-26,1900,A,89,6.0NRT,296.8,38.4,D
31.148,-84.433,344.1,1.1,1,2020-03-26,1900,A,91,6.0NRT,310.3,39.7,D
31.156,-84.446,324.6,1.1,1,2020-03-26,1900,A,35,6.0NRT,308.3,9.5,D
31.048,-85.261,330.5,1,1,2020-03-26,1900,A,79,6.0NRT,309.3,18.6,D
30.573,-88.48,318.3,1.1,1,2020-03-26,1900,A,58,6.0NRT,296.5,11,D
31.056,-85.258,330.3,1,1,2020-03-26,1900,A,79,6.0NRT,306,19.7,D
31.055,-85.268,327.9,1,1,2020-03-26,1900,A,76,6.0NRT,304.3,16.6,D
31.193,-84.424,326.7,1.1,1,2020-03-26,1900,A,75,6.0NRT,306.3,14.6,D
31.192,-84.435,323.7,1.1,1,2020-03-26,1900,A,67,6.0NRT,307.2,10.9,D
31.027,-86.069,319,1,1,2020-03-26,1900,A,61,6.0NRT,307.9,9.2,D
31.305,-84.195,328.7,1.1,1,2020-03-26,1900,A,77,6.0NRT,306.5,17.8,D
31.399,-84.016,327.9,1.1,1.1,2020-03-26,1900,A,78,6.0NRT,303.8,20.4,D
30.896,-87.824,323.3,1,1,2020-03-26,1900,A,74,6.0NRT,302.3,14.3,D
31.437,-84.022,329.2,1.1,1.1,2020-03-26,1900,A,79,6.0NRT,305,21.7,D
31.389,-84.401,334.7,1.1,1,2020-03-26,1900,A,82,6.0NRT,307.8,25.3,D
30.744,-88.894,318.8,1.1,1.1,2020-03-26,1900,A,69,6.0NRT,301.8,12.6,D
30.742,-88.906,343.6,1.1,1.1,2020-03-26,1900,A,92,6.0NRT,304.4,53.2,D
31.427,-84.256,326.9,1.1,1,2020-03-26,1900,A,49,6.0NRT,310,12.7,D
31.494,-83.876,318.9,1.1,1.1,2020-03-26,1900,A,34,6.0NRT,305.7,8.3,D
31.473,-84.04,324.7,1.1,1.1,2020-03-26,1900,A,73,6.0NRT,305.8,15.7,D
31.472,-84.052,321.2,1.1,1.1,2020-03-26,1900,A,67,6.0NRT,304.9,11.2,D
31.444,-84.271,323.4,1.1,1,2020-03-26,1900,A,49,6.0NRT,306.6,10.9,D
31.588,-83.286,319,1.2,1.1,2020-03-26,1900,A,53,6.0NRT,305.2,9.1,D
31.472,-84.248,324.7,1.1,1,2020-03-26,1900,A,74,6.0NRT,306.7,13.2,D
30.941,-88.009,320.1,1.1,1,2020-03-26,1900,A,60,6.0NRT,304.1,11.9,D
30.939,-88.02,316.6,1.1,1,2020-03-26,1900,A,32,6.0NRT,305.3,8.1,D
31.49,-84.18,336,1.1,1,2020-03-26,1900,A,86,6.0NRT,310,29.6,D
31.529,-83.949,318.8,1.1,1.1,2020-03-26,1900,A,63,6.0NRT,303.8,9.4,D
30.998,-87.763,312.2,1,1,2020-03-26,1900,A,34,6.0NRT,300.9,4.2,D
31.294,-86.011,331,1,1,2020-03-26,1900,A,81,6.0NRT,309.2,20.4,D
30.806,-89.262,315.7,1.2,1.1,2020-03-26,1900,A,63,6.0NRT,302.5,9.1,D
30.804,-89.274,337.8,1.2,1.1,2020-03-26,1900,A,88,6.0NRT,303.2,42.7,D
31.527,-84.42,323.6,1.1,1,2020-03-26,1900,A,41,6.0NRT,305,14.3,D
31.536,-84.393,318.2,1.1,1,2020-03-26,1900,A,40,6.0NRT,305.3,8.6,D
31.534,-84.404,320.1,1.1,1,2020-03-26,1900,A,66,6.0NRT,306.8,11.6,D
31.533,-84.416,322.9,1.1,1,2020-03-26,1900,A,71,6.0NRT,305.9,14.5,D
31.531,-84.427,339.1,1.1,1,2020-03-26,1900,A,88,6.0NRT,305.3,39,D
31.56,-84.351,330.4,1.1,1,2020-03-26,1900,A,81,6.0NRT,303.4,24.6,D
31.559,-84.362,323.3,1.1,1,2020-03-26,1900,A,72,6.0NRT,304.2,14.8,D
31.69,-84.049,326.6,1.1,1.1,2020-03-26,1900,A,78,6.0NRT,303.5,18.9,D
31.148,-87.987,320.5,1.1,1,2020-03-26,1900,A,64,6.0NRT,308.3,12,D
31.7,-84.122,324.1,1.1,1.1,2020-03-26,1900,A,75,6.0NRT,307,14.6,D
31.709,-84.124,325.7,1.1,1.1,2020-03-26,1900,A,74,6.0NRT,305.7,15.8,D
31.66,-84.514,318,1.1,1,2020-03-26,1900,A,47,6.0NRT,305.5,7.6,D
31.49,-85.793,316.3,1,1,2020-03-26,1900,A,55,6.0NRT,304.4,6.3,D
31.409,-86.367,316.9,1,1,2020-03-26,1900,A,61,6.0NRT,305.7,6.6,D
31.72,-84.197,314.9,1.1,1.1,2020-03-26,1900,A,34,6.0NRT,303.7,5.8,D
31.828,-83.573,320.2,1.2,1.1,2020-03-26,1900,A,54,6.0NRT,305.2,11.7,D
31.818,-84.064,325,1.1,1.1,2020-03-26,1900,A,76,6.0NRT,303.8,16.6,D
31.666,-85.513,315.3,1,1,2020-03-26,1900,A,42,6.0NRT,303,5.7,D
31.349,-87.707,313.2,1,1,2020-03-26,1900,A,37,6.0NRT,301.3,5.6,D
31.669,-85.698,317.2,1,1,2020-03-26,1900,A,61,6.0NRT,301.9,8.3,D
31.784,-84.903,321.1,1.1,1,2020-03-26,1900,A,70,6.0NRT,303.3,11.3,D
31.678,-85.7,314.2,1,1,2020-03-26,1900,A,36,6.0NRT,301.5,5.8,D
31.744,-85.418,318.6,1,1,2020-03-26,1900,A,66,6.0NRT,302.9,8.9,D
31.047,-89.971,312.6,1.3,1.1,2020-03-26,1900,A,55,6.0NRT,301.1,8.2,D
31.302,-88.695,344.1,1.1,1,2020-03-26,1900,A,92,6.0NRT,305.8,51.7,D
31.3,-88.707,322.4,1.1,1,2020-03-26,1900,A,75,6.0NRT,303.2,16.2,D
31.146,-89.693,312.1,1.2,1.1,2020-03-26,1900,A,53,6.0NRT,300.8,7.1,D
31.159,-89.735,318.2,1.2,1.1,2020-03-26,1900,A,69,6.0NRT,301.9,13.2,D
31.171,-89.725,330.2,1.2,1.1,2020-03-26,1900,A,83,6.0NRT,302.5,31.1,D
31.168,-89.737,324,1.2,1.1,2020-03-26,1900,A,77,6.0NRT,302.3,21.3,D
31.989,-84.238,318.9,1.1,1.1,2020-03-26,1900,A,68,6.0NRT,305.7,10.4,D
31.881,-85.072,332.8,1,1,2020-03-26,1900,A,84,6.0NRT,303,26.7,D
32.483,-80.763,325.9,1.7,1.3,2020-03-26,1900,A,76,6.0NRT,298.1,41.1,D
32.101,-84.156,319.2,1.1,1.1,2020-03-26,1900,A,70,6.0NRT,300.3,11.9,D
32.058,-84.493,317.2,1.1,1,2020-03-26,1900,A,59,6.0NRT,303.4,8.7,D
32.069,-84.483,315.7,1.1,1,2020-03-26,1900,A,45,6.0NRT,301.1,7.3,D
32.068,-84.495,339.4,1.1,1,2020-03-26,1900,A,89,6.0NRT,303.7,40.1,D
31.906,-85.712,313.4,1,1,2020-03-26,1900,A,53,6.0NRT,300.5,5.5,D
32.49,-80.769,318.1,1.7,1.3,2020-03-26,1900,A,52,6.0NRT,295.9,25.1,D
31.16,-90.609,317.1,1.4,1.2,2020-03-26,1900,A,69,6.0NRT,300.3,16.1,D
31.842,-86.493,312.3,1,1,2020-03-26,1900,A,52,6.0NRT,300.2,4.7,D
31.841,-86.504,318.7,1,1,2020-03-26,1900,A,70,6.0NRT,302.6,10.1,D
32.035,-85.574,316.5,1,1,2020-03-26,1900,A,66,6.0NRT,302.1,8,D
32.033,-85.585,317.3,1,1,2020-03-26,1900,A,67,6.0NRT,302.8,8.7,D
32.618,-80.507,320,1.8,1.3,2020-03-26,1900,A,76,6.0NRT,294.7,35.9,D
31.712,-87.864,313.8,1,1,2020-03-26,1900,A,59,6.0NRT,301.1,6.5,D
31.711,-87.875,314.6,1,1,2020-03-26,1900,A,62,6.0NRT,301.9,7.1,D
30.897,-92.753,309.2,1.9,1.3,2020-03-26,1900,A,45,6.0NRT,299,9.6,D
32.137,-85.295,329.9,1,1,2020-03-26,1900,A,83,6.0NRT,300.8,23.1,D
32.148,-85.285,335.2,1,1,2020-03-26,1900,A,87,6.0NRT,300.5,30.6,D
31.844,-87.665,316.2,1,1,2020-03-26,1900,A,65,6.0NRT,303.7,8,D
31.843,-87.676,326.6,1,1,2020-03-26,1900,A,80,6.0NRT,302.1,18.8,D
31.841,-87.687,335.3,1,1,2020-03-26,1900,A,87,6.0NRT,302.1,30.4,D
31.852,-87.678,328.3,1,1,2020-03-26,1900,A,81,6.0NRT,301.2,20.8,D
31.85,-87.689,329.9,1,1,2020-03-26,1900,A,83,6.0NRT,301.7,23,D
32.076,-86.207,313,1,1,2020-03-26,1900,A,56,6.0NRT,300.7,5.4,D
32.015,-86.637,318.9,1,1,2020-03-26,1900,A,70,6.0NRT,301.3,11.1,D
32.199,-85.512,313.7,1,1,2020-03-26,1900,A,51,6.0NRT,300.5,6.2,D
31.653,-89.174,315.4,1.1,1.1,2020-03-26,1900,A,52,6.0NRT,303.9,7.7,D
32.349,-84.444,312.8,1.1,1,2020-03-26,1900,A,58,6.0NRT,301.2,6,D
32.191,-85.714,311.2,1,1,2020-03-26,1900,A,36,6.0NRT,300.1,4.2,D
32.417,-84.332,317.1,1.1,1.1,2020-03-26,1900,A,68,6.0NRT,303.2,8.3,D
32.325,-85.049,323,1.1,1,2020-03-26,1900,A,76,6.0NRT,302.6,14.5,D
32.334,-85.051,326.1,1.1,1,2020-03-26,1900,A,79,6.0NRT,302.7,17.2,D
32.48,-84.137,316.2,1.1,1.1,2020-03-26,1900,A,65,6.0NRT,299.6,8.4,D
32.483,-84.143,318.1,1.1,1.1,2020-03-26,1900,A,70,6.0NRT,300.1,11.2,D
32.074,-87.365,314.6,1,1,2020-03-26,1900,A,61,6.0NRT,301,6.5,D
32.161,-87.154,314.9,1,1,2020-03-26,1900,A,54,6.0NRT,302.8,7.5,D
32.208,-87.03,315.1,1,1,2020-03-26,1900,A,62,6.0NRT,300.2,7.6,D
32.206,-87.04,316.1,1,1,2020-03-26,1900,A,64,6.0NRT,300.7,8.6,D
31.982,-88.737,315.6,1.1,1,2020-03-26,1900,A,65,6.0NRT,301.9,8,D
33.07,-81.357,312.3,1.6,1.3,2020-03-26,1900,A,68,6.0NRT,295.7,14.1,D
32.088,-89.169,313.5,1.1,1.1,2020-03-26,1900,A,48,6.0NRT,301.5,7.3,D
32.097,-89.172,312.8,1.1,1.1,2020-03-26,1900,A,58,6.0NRT,300.4,6.7,D
32.095,-89.183,314.5,1.1,1.1,2020-03-26,1900,A,63,6.0NRT,300.6,8.1,D
32.337,-87.885,319.2,1,1,2020-03-26,1900,A,71,6.0NRT,301.2,10.6,D
32.473,-87.037,313,1,1,2020-03-26,1900,A,55,6.0NRT,301.7,5,D
32.346,-87.887,316.4,1,1,2020-03-26,1900,A,56,6.0NRT,299.9,7.9,D
32.729,-86.216,314.8,1,1,2020-03-26,1900,A,61,6.0NRT,302.7,6.6,D
33.472,-79.764,305.6,2.1,1.4,2020-03-26,1900,A,53,6.0NRT,293.2,11.5,D
32.437,-88.319,311.5,1.1,1,2020-03-26,1900,A,51,6.0NRT,301.2,5,D
33.471,-79.769,307.6,2.1,1.4,2020-03-26,1900,A,53,6.0NRT,293.4,14.4,D
32.514,-87.936,316.4,1,1,2020-03-26,1900,A,66,6.0NRT,301.3,9.2,D
33.484,-79.771,305.9,2.1,1.4,2020-03-26,1900,A,26,6.0NRT,294.2,11.3,D
32.409,-88.959,313,1.1,1,2020-03-26,1900,A,57,6.0NRT,302.7,6.3,D
32.407,-88.97,340.3,1.1,1,2020-03-26,1900,A,90,6.0NRT,305,43.7,D
33.594,-79.53,312,2.2,1.4,2020-03-26,1900,A,67,6.0NRT,293.6,26,D
33.061,-84.536,310.8,1.1,1,2020-03-26,1900,A,59,6.0NRT,294.1,6.6,D
33.607,-79.532,309,2.2,1.4,2020-03-26,1900,A,45,6.0NRT,292.1,18.6,D
33.596,-79.515,305.2,2.2,1.4,2020-03-26,1900,A,37,6.0NRT,292.9,12.4,D
33.594,-79.538,308.3,2.2,1.4,2020-03-26,1900,A,57,6.0NRT,293.3,18.3,D
33.607,-79.54,305.9,2.2,1.4,2020-03-26,1900,A,31,6.0NRT,292.7,13.4,D
32.614,-88.009,310.4,1,1,2020-03-26,1900,A,43,6.0NRT,300,4.6,D
32.612,-88.02,318.9,1,1,2020-03-26,1900,A,71,6.0NRT,301.3,11.9,D
32.909,-86.308,319.4,1,1,2020-03-26,1900,A,71,6.0NRT,303.3,10.2,D
32.815,-86.974,314.5,1,1,2020-03-26,1900,A,61,6.0NRT,303.1,6.5,D
33.096,-84.987,315.6,1.1,1,2020-03-26,1900,A,68,6.0NRT,300.2,8.8,D
33.095,-84.998,313.4,1.1,1,2020-03-26,1900,A,60,6.0NRT,299.5,6.7,D
33.132,-86.425,314.3,1,1,2020-03-26,1900,A,62,6.0NRT,302.2,6.7,D
33.131,-88.249,314.3,1,1,2020-03-26,1900,A,58,6.0NRT,300.1,8.3,D
33.235,-88.002,315.4,1,1,2020-03-26,1900,A,64,6.0NRT,301.2,7.7,D
33.243,-87.998,312.4,1,1,2020-03-26,1900,A,55,6.0NRT,301.8,6,D
33.574,-86.358,310.6,1,1,2020-03-26,1900,A,50,6.0NRT,298,4.1,D
33.792,-85.972,308.1,1,1,2020-03-26,1900,A,25,6.0NRT,294.1,3.8,D
33.432,-88.569,312.2,1,1,2020-03-26,1900,A,36,6.0NRT,300.7,4.7,D
33.606,-88.591,316.6,1,1,2020-03-26,1900,A,68,6.0NRT,299.7,9.9,D
34.109,-89.328,313.1,1.1,1,2020-03-26,1900,A,61,6.0NRT,300.9,6,D
34.107,-89.339,313.6,1.1,1,2020-03-26,1900,A,63,6.0NRT,300.8,6.4,D
34.681,-85.704,308.9,1.1,1,2020-03-26,1900,A,53,6.0NRT,297.3,4.5,D
34.531,-87.669,308.1,1,1,2020-03-26,1900,A,31,6.0NRT,293.5,4,D
34.511,-92.36,312.7,1.5,1.2,2020-03-26,1900,A,64,6.0NRT,297.8,11.1,D
